code,ISO3V10,Country,EPI_regions,GEO_subregion,GDPCAP07,Population07,Landarea,PopulationDensity07,Landlock,No_surface_water,Desert,High_Population_Density,EPI,ENVHEALTH,ECOSYSTEM,DALY,AIR_H,WATER_H,AIR_E,WATER_E,BIODIVERSITY,FORESTRY,FISHERIES,AGRICULTURE,CLIMATE,DALY_pt,ACSAT_pt,ACSAT_pt_imp,WATSUP_pt,WATSUP_pt_imp,INDOOR_pt,PM10_pt,SO2_pt,NOX_pt,NMVOC_pt,OZONE_pt,WQI_pt,WQI_pt_imp,WQI_pt_GEMS station data,WSI_pt,WATSTR_pt,PACOV_pt,MPAEEZ_pt,AZE_pt,FORGRO_pt,FORCOV_pt,MTI_pt,EEZTD_pt,AGWAT_pt,AGSUB_pt,AGPEST_pt,GHGCAP_pt,GHGCAP_pt_imp,GHGIND_pt,CO2KWH_pt,CO2KWH_pt_imp,DALY_raw,ACSAT_raw,ACSAT_raw_imp,WATSUP_raw,WATSUP_raw_imp,INDOOR_raw,PM10_raw,OZONE_raw,WQI_raw,WQI_raw_imp,WQI_raw_GEMS station data,SO2_raw,NOX_raw,NMVOC_raw,WSI_raw,WATSTR_raw,PACOV_raw,AZE_raw,MPAEEZ_raw,FORGRO_raw,FORCOV_raw,MTI_raw,EEZTD_raw,AGWAT_raw,AGSUB_raw,AGPEST_raw,GHGCAP_raw,GHGCAP_raw_imp,GHGIND_raw,CO2KWH_raw,CO2KWH_raw_imp,DALY_w,ACSAT_w,WATSUP_w,INDOOR_w,PM10_w,OZONE_w,SO2_w,NOX_w,NMVOC_w,WSI_w,WATSTR_w,PACOV_w,AZE_w,MPAEEZ_w,FORGRO_w,FORCOV_w,MTI_w,EEZTD_w,AGWAT_w,AGSUB_w,AGPEST_w,GHGCAP_w,GHGIND_w,CO2KWH_w,DALY_tr,PM10_tr,OZONE_tr,SO2_tr,NOX_tr,NMVOC_tr,WATSTR_tr,MPAEEZ_tr,AGWAT_tr,GHGCAP_tr,GHGIND_tr,CO2KWH_tr,DALY_t,ACSAT_t,WATSUP_t,INDOOR_t,PM10_t,OZONE_t,SO2_t,NOX_t,NMVOC_t,WSI_t,WATSTR_t,PACOV_t,AZE_t,MPAEEZ_t,FORGRO_t,FORCOV_t,MTI_t,EEZTD_t,AGWAT_t,AGSUB_t,AGPEST_t,GHGCAP_t,GHGIND_t,CO2KWH_t,DALY_ttr,PM10_ttr,OZONE_ttr,SO2_ttr,NOX_ttr,NMVOC_ttr,WATSTR_ttr,MPAEEZ_ttr,AGWAT_ttr,GHGCAP_ttr,GHGIND_ttr,CO2KWH_ttr
498,MDA,Moldova,Eastern Europe and Central Asia,Eastern Europe,2498.67,3667469.00,34013.10,107.83,1,0,0,0,58.8,68.77,48.88,59.41,76.66,79.59,63.16,50.44,12.76,100.00,NA,97.73,49.34,59.4091640322803,76.4309764309764,0,82.7586206896552,0,84.4526315789474,68.8753011394102,61.5906270515748,50.1129924267535,44.0795497821038,100,48.8,1,NA,100,4.11184202454881,12.759,NA,NA,100,100,NA,NA,100,100,95.4545454545455,91.7,1,0.593978068124585,13.2988360798574,0,35,79,0,90,0,14.77,36.097288,0,48.8,1,NA,0.402052,1.137635,1.598874,0,54.69,1.2759,NA,NA,1.081531,0.2,NA,NA,6.523,0,21,3.3,1,288.33,506.6891,0,3.55534806148941,79,90,14.77,3.5862177378631,0,-0.911173845494693,0.128951546119579,0.469299631497462,0,4.01980059760158,1.2759,NA,NA,1.081531,0.2,NA,NA,2.01796499457808,0,21,1.46442624433062,5.66756790518855,6.22789760050784,3.55534806148941,3.5862177378631,0,-0.911173845494693,0.128951546119579,0.469299631497462,4.01980059760158,NA,2.01796499457808,1.46442624433062,5.66756790518855,6.22789760050784,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
804,UKR,Ukraine,Eastern Europe and Central Asia,Eastern Europe,6547.08,46509350.00,588417.29,79.04,0,0,0,0,58.2,73.85,42.58,52.74,96.44,93.49,43.81,45.68,35.72,100.00,86.49,76.82,42.27,52.7393412677597,92.1436588103255,0,94.8275862068966,0,94.2736842105263,98.6022540342015,41.964515233102,46.3412457183742,47.1537173734316,43.4900766400245,29.8,1,NA,100,23.0364639268677,34.28,40.0320360721829,NA,100,100,95.9819436943812,76.996251,86.139505290987,69.8666316477907,77.2727272727273,52.4,1,43.4101850935321,20.9048349549615,0,43,93,0,97,0,5.44,20.537444,73695.8,29.8,1,NA,2.654761,1.627229,1.209656,0,24.19,3.428,NA,1.611504,1.124735,0.1,-0.001369,23.003749,14.1,0.0837084,17,10.8,1,118.725896,359.0793,0,3.76120011569356,93,97,5.44,3.02224975664025,11.2077146579675,0.976354631809572,0.486878568178913,0.190336021667787,0,3.22644709036452,3.428,NA,0.959926300579813,1.124735,0.1,-0.001369,23.003749,2.71469474382088,0.0837084,17,2.47142940501277,4.78520493001775,5.88354325546028,3.76120011569356,3.02224975664025,11.2077146579675,0.976354631809572,0.486878568178913,0.190336021667787,3.22644709036452,0.959926300579813,2.71469474382088,2.47142940501277,4.78520493001775,5.88354325546028,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
56,BEL,Belgium,Europe,Western Europe,33399.00,10625700.00,30553.27,347.78,0,0,0,1,58.1,89.05,27.09,80.96,94.30,100.00,21.44,56.53,20.20,100.00,48.74,70.00,36.65,80.9550946994302,100,0,100,0,94.7368421052632,93.8666029955135,13.2660204067044,28.9470741460731,28.9878096665183,30.9228057550813,66.30324361,0,66.30324361,87.2102588388591,6.28534680024681,26.55,1.13813079765541,NA,100,100,97.470003991641,0,100,0,100,38.3,1,41.3915177382019,28.6534268616938,0,18,100,0,100,0,5,22.468013,891092,66.30324361,0,66.30324361,41.947281,8.478481,6.288931,0.093443,49.84,2.655,NA,0.027667,1.094663,0,-0.000862,100,1.974,0.33,22,16.0,1,123.811667,252.834,0,2.89037175789616,100,100,5,3.1120926532707,13.7002040781104,3.73641361555636,2.1375313064001,1.83879110396357,0.093443,3.92868344632125,2.655,NA,0.0272911845952413,1.094663,0,-0.000862,100,1.08990784803796,0.27779304,22,2.83238040902683,4.82680593714275,5.53273314690013,2.89037175789616,3.1120926532707,13.7002040781104,3.73641361555636,2.1375313064001,1.83879110396357,3.92868344632125,0.0272911845952413,1.08990784803796,2.83238040902683,4.82680593714275,5.53273314690013,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
388,JAM,Jamaica,Latin America and Caribbean,Caribbean,7251.54,2675800.00,11060.19,241.93,0,0,0,1,58.0,70.25,45.83,70.31,55.95,84.43,41.80,73.08,64.27,98.44,61.81,97.73,37.84,70.3112178986929,80.9203142536476,0,87.9310344827586,0,52.6315789473684,59.2673847085596,27.1355728033994,33.8329944510114,35.5465374263348,100,46.2,1,NA,100,100,100,17.0800082187279,40,100,96.8895800933126,31.2762685200404,92.347698,100,100,95.4545454545455,44.1,1,59.5955330827122,3.56176192246717,0,25,83,0,93,0,45,43.314841,0,46.2,1,NA,11.050973,5.33278,3.468156,0,0,10,40,0.506156,1,-0.1,-0.023415,7.652302,2.12,0,21,13.6,1,84.768756,787.3984,0,3.2188758248682,83,93,45,3.76849532455157,0,2.40251847838585,1.67387267818927,1.24362304060557,0,0,10,40,0.409560709670449,1,-0.1,-0.023415,7.652302,1.13783300182139,0,21,2.68331957112252,4.45165479099135,6.66873434650351,3.2188758248682,3.76849532455157,0,2.40251847838585,1.67387267818927,1.24362304060557,0,0.409560709670449,1.13783300182139,2.68331957112252,4.45165479099135,6.66873434650351,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
422,LBN,Lebanon,Middle East and North Africa,Mashriq,10003.99,4097075.80,10327.78,396.70,0,0,0,1,57.9,77.33,38.50,64.40,81.62,98.88,40.51,55.98,3.49,100.00,95.49,90.99,37.98,64.4038079645605,97.7553310886644,0,100,0,94.7368421052632,68.5002916869734,27.8431561050729,33.2466995765215,26.3005850572747,100,40.6,1,NA,100,42.7573734208588,4.354,0.882217597756437,NA,NA,100,100,90.985407,77.6823748932887,100,90.9090909090909,68.0,1,7.75895529318487,8.19544866193259,0,30,98,0,100,0,5,36.355019,0,40.6,1,NA,10.323957,5.637892,8.025643,0,10.02,0.4354,NA,0.02138,NA,0.8,0.007238,9.014593,17.32,0,20,6.9,1,248.612809,638.3895,0,3.40119738166216,98,100,5,3.59333226872601,0,2.33446711679539,1.72951023677947,2.08264179041687,0,2.39971180372477,0.4354,NA,0.021154654072397,NA,0.8,0.007238,9.014593,2.90799335924598,0,20,2.07206804917515,5.51991095328752,6.45894859863192,3.40119738166216,3.59333226872601,0,2.33446711679539,1.72951023677947,2.08264179041687,2.39971180372477,0.021154654072397,2.90799335924598,2.07206804917515,5.51991095328752,6.45894859863192,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Central Africa,1547.06,158012.91,1007.95,156.77,0,0,0,1,57.3,43.14,71.54,31.43,64.43,45.28,62.34,71.84,0.00,100.00,99.98,45.45,76.55,31.431098597763,14.702581369248,0,75.8620689655172,0,NA,64.4343244902919,58.9854826038874,51.3914822496981,45.6916728103891,100,43.7,1,NA,100,NA,0,0,0,100,100,100,99.95868,NA,100,9.09090909090909,100.0,1,100,6.2,1,83,24,0,86,0,NA,39.270366,0,43.7,1,NA,0.516528,1.007656,1.381277,0,NA,0,0,0,1,0,0.012362,0.04132,NA,0,2,0.7,1,0,698.5,1,4.4188406077966,24,86,NA,3.67047018863816,0,-0.660625780855991,0.00762684156210279,0.323008433604188,0,NA,0,0,0,1,0,0.012362,0.04132,NA,0,2,0.503930305605789,0,6.54891591007902,4.4188406077966,3.67047018863816,0,-0.660625780855991,0.00762684156210279,0.323008433604188,NA,0,NA,0.503930305605789,0,6.54891591007902,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
398,KAZ,Kazakhstan,Eastern Europe and Central Asia,Central Asia,10258.61,15484200.00,2619353.45,5.91,1,0,1,0,57.3,69.32,45.28,44.18,94.07,94.87,83.28,53.52,22.70,96.89,NA,61.32,46.53,44.1805527955831,96.6329966329966,0,93.1034482758621,0,88.1368421052632,100,100,52.4255340998027,100,47.2335837756533,43.4,1,NA,100,27.217588453349,22.702,NA,NA,100,93.7791601866252,NA,NA,60.5195666190332,80.7038722064455,50,40.1,1,91.4031769822187,14.5400023460712,0,56,97,0,96,0,11.27,18.780267,35074.5,43.4,1,NA,0.004368,0.913473,0.007315,0,20.14,2.2702,NA,NA,1.000523,-0.2,NA,NA,26.12,0.0536033,11,15.2,1,43.529771,479.0021,0,4.02535169073515,97,96,11.27,2.93280669093145,10.4652581600366,-5.43345004053953,-0.0905014602511284,-4.91782824451005,0,3.05116698044209,2.2702,NA,NA,1.000523,-0.2,NA,NA,3.30027146307219,0.0536033,11,2.78563654052577,3.79615797671989,6.17170498153492,4.02535169073515,2.93280669093145,10.4652581600366,-5.43345004053953,-0.0905014602511284,-4.91782824451005,3.05116698044209,NA,3.30027146307219,2.78563654052577,3.79615797671989,6.17170498153492,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
558,NIC,Nicaragua,Latin America and Caribbean,Meso America,2426.61,5604596.03,118789.48,47.18,0,0,0,0,57.1,58.73,55.38,60.35,61.51,52.72,62.25,71.17,59.89,67.10,95.97,65.91,51.13,60.3483906728503,41.638608305275,0,63.7931034482759,0,39.9052631578947,83.1111400663572,59.9429140080967,49.5300638028026,44.1655908640737,100,42.3,1,NA,100,100,77.947,5.73802220274827,NA,74.6436,59.5645412130638,100,91.949799,100,100,31.8181818181818,64.6469289093351,0,62.7438544912536,12.4685695232428,0,34,48,0,79,0,57.09,27.553816,0,42.3,1,NA,0.47109,1.20234,1.586439,0,0,7.7947,NA,0.147507,0.936609,-1.3,0.021877,8.050201,0.549,0,7,7.648684,0,79.380668,526.0978,0,3.52636052461616,48,79,57.09,3.31614103780378,0,-0.752706120417165,0.18426965801197,0.46149188188496,0,0,7.7947,NA,0.137591763151822,0.936609,-1.3,0.021877,8.050201,0.437609561434732,0,7,2.15740717064119,4.38677369951153,6.26548712701352,3.52636052461616,3.31614103780378,0,-0.752706120417165,0.18426965801197,0.46149188188496,0,0.137591763151822,0.437609561434732,2.15740717064119,4.38677369951153,6.26548712701352,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
410,KOR,South Korea,East Asia and the Pacific,Northeast Asia,25021.37,48456000.00,98977.42,489.57,0,0,0,1,57.0,80.15,33.94,75.96,82.83,85.86,24.26,78.32,34.19,98.44,59.96,68.02,36.69,75.96045076715,85.5218855218855,0,86.2068965517241,0,94.7368421052632,70.9233507811321,30.2604291500275,21.3251320667878,21.8483013181972,11.6100375750604,84.92932299,0,84.92932299,100,43.438020356377,39.041,19.6366793733599,NA,100,96.8895800933126,100,19.921238,90.0782965859888,0,100,47.8,1,35.5494411843361,15.6703325659835,0,21,87.1,0,92,0,5,34.721634,41059799.04,84.92932299,0,84.92932299,8.182416,17.476024,12.02108,0,9.71,3.9041,NA,0.601382,1.233415,-0.1,0.0164,80.078762,12.8,0.9788895,22,12.3,1,139.780276,455.106,0,3.04452243772342,87.1,92,5,3.54736295089674,17.5305400995968,2.10198746152932,2.86082988440022,2.48666177532035,0,2.37117788445966,3.9041,NA,0.47086700642837,1.233415,-0.1,0.0164,80.078762,2.62466859216316,0.27779304,22,2.58933858444791,4.94720034868382,6.12053035885131,3.04452243772342,3.54736295089674,17.5305400995968,2.10198746152932,2.86082988440022,2.48666177532035,2.37117788445966,0.47086700642837,2.62466859216316,2.58933858444791,4.94720034868382,6.12053035885131,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
266,GAB,Gabon,Sub-Saharan Africa,Central Africa,13399.22,1421882.00,265145.62,5.36,0,0,0,0,56.4,54.03,58.86,38.86,85.53,52.88,40.87,71.06,77.02,99.09,88.45,59.09,52.86,38.8569613647397,28.1705948372615,0,77.5862068965517,0,71.0526315789474,100,46.6719802458572,54.1540100211559,30.9616489210928,20.1110894418287,42.1,1,NA,100,100,93.377,27.9572719026631,NA,99.094,NA,100,76.906754,100,100,18.1818181818182,47.6491208249288,0,100,16.1260241436579,0,66,36,0,87,0,27.5,7.51588,7606480,42.1,1,NA,1.688123,0.775282,5.257608,0,0,9.3377,NA,0.954992,0.997735,NA,0.005985,23.093246,0.03,0,4,12.361286,0,9.136399,445.8129,0,4.18965474202643,36,87,27.5,2.01701811548443,15.8445112050185,0.523617260817651,-0.254528444846034,1.65967617046647,0,0,9.3377,NA,0.670386101357345,0.997735,NA,0.005985,23.093246,0.0295588022415444,0,4,2.59236142096108,2.31613280688495,6.09989935727604,4.18965474202643,2.01701811548443,15.8445112050185,0.523617260817651,-0.254528444846034,1.65967617046647,0,0.670386101357345,0.0295588022415444,2.59236142096108,2.31613280688495,6.09989935727604,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
196,CYP,Cyprus,Europe,Central Europe,23498.80,854673.00,9273.16,92.17,0,0,0,0,56.3,87.64,24.89,86.86,76.84,100.00,44.69,87.63,75.18,100.00,97.63,61.10,9.26,86.8625046335626,100,0,100,0,94.7368421052632,58.9503366514901,31.8015883272641,34.650705415444,38.0734542385631,100,75.26728093,0,75.26728093,100,100,100,0.707834827494295,NA,100,100,100,95.251205,66.881096654542,0,95.4545454545455,12.9,1,6.83178322572913,4.32555956666231,0,15,100,0,100,0,5,43.576161,0,75.26728093,0,75.26728093,7.055218,4.934614,2.757486,0,0,10,NA,0.017118,1.009206,0.2,0.004177,4.748795,22.45,0.33,21,31.5,1,253.428094,760.6354,0,2.70805020110221,100,100,5,3.77451023476888,0,1.95376748489825,1.59627445300771,1.01431939507008,0,0,10,NA,0.0169731378677061,1.009206,0.2,0.004177,4.748795,3.15487049489229,0.27779304,21,3.48033863699575,5.5390182577587,6.63415413661463,2.70805020110221,3.77451023476888,0,1.95376748489825,1.59627445300771,1.01431939507008,0,0.0169731378677061,3.15487049489229,3.48033863699575,5.5390182577587,6.63415413661463,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
400,JOR,Jordan,Middle East and North Africa,Mashriq,4774.85,5718855.04,88361.82,64.72,0,0,1,0,56.1,76.67,35.56,70.31,76.18,89.86,50.92,24.45,91.35,100.00,46.11,84.29,32.87,70.3112178986929,83.1649831649832,0,96.551724137931,0,94.7368421052632,57.6274705988968,38.4512096472838,43.0306507268139,47.1542639866414,100,30,0,30,37.784232058461,0,88.465,100,NA,100,100,90.9454319190401,1.280331,21.4553915773392,100,100,60.7,1,0,10.0276199334211,0,25,85,0,98,0,5,44.683626,0,30,0,30,3.721938,2.227865,1.209596,0.454554,75.02,8.8465,NA,43.331109,1,0,-0.003085,98.719669,65.23,0,22,8.6,1,338.579886,587.572,0,3.2188758248682,85,98,5,3.79960712578726,0,1.31424450037041,0.801043727769635,0.190286419559357,0.454554,4.19217626292363,8.8465,NA,3.79168666536261,1,0,-0.003085,98.719669,4.19313353249689,0,22,2.25756126227797,5.67980869651006,6.37599879170077,3.2188758248682,3.79960712578726,0,1.31424450037041,0.801043727769635,0.190286419559357,4.3309964635611,3.79168666536261,4.19313353249689,2.25756126227797,5.82770922417899,6.37599879170077,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
70,BIH,Bosnia and Herzegovina,Eastern Europe and Central Asia,Central Europe,7078.26,3778410.00,51295.18,73.66,0,0,0,0,55.9,77.13,34.61,69.04,74.11,96.33,36.98,96.73,2.83,100.00,50.00,45.45,42.65,69.0404255986507,94.3883277216611,0,98.2758620689655,0,48.2210526315789,100,32.0458039515238,43.4202596562218,44.924612429245,37.4082205356014,93.46765208,0,93.46765208,NA,100,3.76899999999999,0,NA,100,100,100,0,NA,100,9.09090909090909,55.4,1,59.7409279553096,0,0,26,95,0,99,0,49.19,18.996661,246209,93.46765208,0,93.46765208,6.891441,2.146999,1.480848,NA,0,0.3769,NA,0,1.092179,0,0,100,NA,0,2,9.9,1,84.51215,931.5664,0,3.25809653802148,95,99,49.19,2.94426322688081,12.4139401092919,1.93028020684458,0.76407105313035,0.392614896662658,NA,0,0.3769,NA,0,1.092179,0,0,100,NA,0,2,2.3933313283756,4.44865847110988,6.8299897206058,3.25809653802148,2.94426322688081,12.4139401092919,1.93028020684458,0.76407105313035,0.392614896662658,0,0,NA,2.3933313283756,4.44865847110988,6.83686747037822,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
682,SAU,Saudi Arabia,Middle East and North Africa,Arabian Peninsula,21657.09,24157431.06,1942660.31,12.44,0,0,1,0,55.3,66.68,43.96,64.40,51.75,86.16,48.00,22.58,86.35,100.00,77.74,75.45,40.22,64.4038079645605,89.5622895622896,0,82.7586206896552,0,94.7368421052632,8.76464461056131,54.1651015118841,56.4419642656273,36.5861967775889,32.4676343169782,42.4,1,NA,1.42E-14,5.45539981057649,100,45.4197916408919,NA,100,100,100,55.488395,0,100,90.9090909090909,35.5,1,84.8481960018375,5.04658242860266,0,30,90.7,0,90,0,5,112.912515,655933,42.4,1,NA,0.821167,0.623973,3.155919,8.508487,51.64,10,NA,1.971655,1,0,0.008482,44.511605,856.852558,0,20,17.2,1,49.970347,736.2064,0,3.40119738166216,90.7,90,5,4.72661331532218,13.3938154531086,-0.197028779739784,-0.471648180779619,1.14927973725503,0.730609000000002,3.96347628701706,10,NA,1.08911903667182,1,0,0.008482,44.511605,4.68352416031928,0,20,2.90330196792837,3.93124403225501,6.601510514197,3.40119738166216,4.72661331532218,13.3938154531086,-0.197028779739784,-0.471648180779619,1.14927973725503,3.96347628701706,1.08911903667182,6.75443224089828,2.90330196792837,3.93124403225501,6.601510514197,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
232,ERI,Eritrea,Sub-Saharan Africa,Eastern Africa,591.09,4841772.66,121862.90,39.73,0,0,0,0,54.6,30.54,78.72,33.44,39.74,15.52,82.97,71.26,36.06,90.67,89.09,56.82,76.82,33.4442335632112,0,0,31.0344827586207,0,33.9578947368421,45.5202741123491,85.3868465933822,77.0770169037274,64.6020244966915,100,42.5,1,NA,100,100,48.076,0,NA,NA,90.6687402799378,100,78.179102,100,100,13.6363636363636,100,0,100,7.26506729583129,0,78,5,0,60,0,62.74,56.221546,0,42.5,1,NA,0.040772,0.08805,0.248329,0,0,4.8076,NA,0,NA,-0.3,0.030662,21.820898,8.73,0,3,1.024607,0,0,665.8542,0,4.35670882668959,10.9,60,62.74,4.02930006421093,0,-3.19975970767597,-2.42985044403992,-1.39300079908736,0,0,4.8076,NA,0,NA,-0.3,0.030662,21.820898,2.27521389619791,0,3,0.705375607649618,0,6.50107072765523,4.35670882668959,4.02930006421093,0,-3.19975970767597,-2.42985044403992,-1.39300079908736,0,0,2.27521389619791,0.705375607649618,0,6.50107072765523,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
748,SWZ,Swaziland,Sub-Saharan Africa,Southern Africa,4507.50,1151399.00,17409.73,66.14,1,1,0,0,54.4,38.05,70.74,29.91,54.92,37.46,54.69,80.76,30.07,97.94,NA,45.70,77.09,29.9060618105246,43.8832772166105,0,31.0344827586207,0,35.978947368421,73.8563395023226,63.197737713627,54.4712905446504,47.7938194079022,36.2635377786808,NA,0,NA,100,61.5133087801411,30.066,NA,NA,95.8764,100,NA,NA,67.1430832735122,100,4.54545454545455,100,0,100,8.3,1,87,50,0,60,0,60.82,32.84237,308959,NA,0,NA,0.344474,0.752287,1.141394,0,4.02,3.0066,NA,NA,0.989691,0.9,NA,NA,22.31,0,1,0.775765,0,0,634.2,1,4.46590811865458,50,60,60.82,3.49171945006793,12.6409670976623,-1.06573666307467,-0.284637378905558,0.132250322404359,0,1.61342993370364,3.0066,NA,NA,0.989691,0.9,NA,NA,3.14888245304767,0,1,0.574231315995119,0,6.45236825992068,4.46590811865458,3.49171945006793,12.6409670976623,-1.06573666307467,-0.284637378905558,0.132250322404359,1.61342993370364,NA,3.14888245304767,0.574231315995119,0,6.45236825992068,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
384,CIV,Côte d'Ivoire,Sub-Saharan Africa,Western Africa,1700.00,20122796.00,320328.85,62.82,0,0,0,0,54.3,26.22,82.28,10.17,43.57,40.97,46.25,62.98,62.93,100.00,91.21,88.64,76.66,10.1652133239915,14.702581369248,0,67.2413793103448,0,18.7368421052632,68.3998673451125,61.9769531364947,48.1557079050569,37.7107087032732,5.70699860631262,50.9,1,NA,NA,75.1011411088625,100,1.72491640182403,50,100,100,100,82.413032,100,100,77.2727272727273,94.5965939210916,0,97.057490619495,20.3801143773928,0,160,24,0,81,0,77.2,36.424349,132394997.76,50.9,1,NA,0.387388,1.369837,2.849765,NA,1.84,10,50,0.042229,1.024828,0.1,0.001915,17.586968,0.73,0,17,3.018987,0,38.631847,367.7118,0,5.07517381523383,24,81,77.2,3.59523747958113,18.7013004270377,-0.948328504224673,0.314691754659388,1.04723653474051,NA,1.04380405217311,10,50,0.0413616888590625,1.024828,0.1,0.001915,17.586968,0.548121408509688,0,17,1.39102988082635,3.6796330122228,5.90729947917115,5.07517381523383,3.59523747958113,18.7013004270377,-0.948328504224673,0.314691754659388,1.04723653474051,1.04380405217311,0.0413616888590625,0.548121408509688,1.39102988082635,3.6796330122228,5.90729947917115,10,100,100,0,20,0,0.01,0.01,0.01,0,0,10,100,10,1,0,0,0,10,0,22,2.5,36.3,10,2.30258509299405,2.99573227355399,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,0,2.39789527279837,2.39789527279837,1.25276296849537,3.61899332664977,2.30258509299405
